Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Time,Context,Compartment,Resolution,MOI
PB2,2053,2124,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,2053,2153,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,205,2206,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,206,1981,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,207,2062,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,208,2273,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,208,2275,7,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,209,2300,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,210,2103,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,210,2193,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,212,2136,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,213,1951,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,213,2010,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,213,241,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,214,2023,12,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,214,2070,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,215,2041,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,215,2085,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,215,2206,10,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,216,1969,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,216,2139,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,217,2039,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,2190,2233,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,222,2196,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,223,2037,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,223,2242,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,227,1861,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,227,2052,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,228,1992,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,228,2047,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,228,2069,47,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,228,2072,13,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,228,2216,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,229,2032,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,229,2158,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,230,2138,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,231,1889,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,232,1991,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,233,1656,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,234,2169,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,235,2040,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,238,2164,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,239,1606,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,239,2109,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,240,1983,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,240,2002,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,243,1839,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,243,1950,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,245,492,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,246,2172,50,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,248,2009,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,249,2113,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,249,2215,13,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,252,2020,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,254,2020,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,257,2104,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,258,1777,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,258,2075,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,258,2168,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,259,1994,9,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,259,2061,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,260,2117,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,263,1579,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,263,2023,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,263,2116,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,264,2098,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,265,2018,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,265,2114,12,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,267,1939,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,267,2020,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,269,1936,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,271,1995,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,272,2071,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,273,1992,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,274,1946,17,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,275,1947,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,275,1964,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,275,1982,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,275,1992,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,276,1975,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,277,1636,7,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,277,1844,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,277,788,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,280,1924,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,280,2170,12,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,281,2207,16,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,282,1960,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,283,2295,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,285,1688,25,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,285,2003,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,286,1958,30,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,288,2274,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,291,1943,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,293,2020,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,295,1959,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,297,1636,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,298,1403,13,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,298,1951,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,298,1996,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,298,2297,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,300,2246,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,301,1994,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,303,1688,6,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,304,2036,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,306,1940,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,318,1988,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,319,1935,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,319,1989,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,319,1992,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,320,1973,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,327,1920,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,327,1971,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,327,2092,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,328,1993,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,329,2134,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,329,2318,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,332,2241,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,334,1963,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,336,1685,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,336,2240,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,339,1937,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,342,1967,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,346,2204,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,346,2212,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,348,1994,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,353,1772,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,360,1936,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,368,1968,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,390,2287,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,392,2002,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,396,1728,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,396,2315,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,39,2135,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,39,2252,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,402,1790,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,403,2196,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,407,1804,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,410,2141,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,423,1937,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,428,1803,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,434,1771,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,440,1923,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,453,2220,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,457,2294,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,459,982,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,45,2196,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,467,1714,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,468,2061,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,469,2231,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,470,1750,9,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,475,1655,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,477,1732,6,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,477,1815,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,494,2201,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,504,1833,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,531,1996,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,532,1989,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,547,1194,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,547,1642,6,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,559,1749,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,55,2210,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,566,2294,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,589,1909,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,58,2164,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,594,1914,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,600,2288,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,611,1960,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,611,769,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,61,2138,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,625,2032,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,627,1931,18,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,627,1990,12,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,635,2041,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,643,1612,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,657,1967,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,658,2002,11,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,65,2159,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,660,2167,7,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,661,2168,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,67,2028,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,74,2049,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,756,1487,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,772,1980,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,778,1587,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,817,2195,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,817,2203,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,82,2104,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,830,1950,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,831,1951,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,835,2019,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,83,2090,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,83,2097,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,83,2157,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,83,2209,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,84,2026,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,84,2035,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,84,2053,6,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,84,2152,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,84,2195,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,85,2062,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,85,2138,12,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,85,2237,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,862,2256,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,86,1971,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,86,2067,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,86,2131,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,86,2199,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,88,1624,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,88,2044,24,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,88,2065,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,88,2159,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,88,735,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,89,2146,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,89,2157,8,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,89,2169,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,90,1869,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,90,2026,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,90,431,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,91,2044,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,91,2160,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,92,2067,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,93,2098,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,94,2041,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,94,2099,11,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,94,2123,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,952,2222,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,95,2155,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,97,2114,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,97,2127,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,97,2168,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,980,2169,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,983,1968,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB2,998,1958,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,102,2024,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,103,1808,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,103,2173,46,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,104,2110,4,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,107,1812,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,107,2029,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,108,2113,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,108,2165,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,110,1987,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,110,2206,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,111,2046,7,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,111,2113,9,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,111,2176,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2112,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2124,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2135,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2149,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2177,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,112,2192,2,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2132,3,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2141,6,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2143,5,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2144,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2148,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
PB1,113,2158,1,SRR14352106,C,MDCK-SIAT1,24hpi,in vitro,extracellular,bulk,10.0
