Segment,Start,End,NGS_read_count,ACC_num,IFNAR,IFNLR,Cells,Replicate,Resolution,Context,Compartment
PB1,1146,1887,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1151,1212,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1171,1952,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,121,2114,10,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,122,2180,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,124,1946,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,125,1244,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,125,150,50,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,126,2037,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,126,2110,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,126,2139,31,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,126,2165,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,126,820,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,127,2133,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1315,1355,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,132,2056,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,1988,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,1995,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,2110,86,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,2129,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,2177,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,137,289,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,138,201,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,139,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,140,2057,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,140,2072,82,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1416,1702,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,141,2080,57,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,142,200,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,143,192,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,144,2081,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,144,2103,126,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,144,2114,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,144,622,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,148,2037,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,148,329,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,149,2055,41,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,149,2092,91,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,151,2100,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,152,2084,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,161,2072,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,162,2085,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,162,2110,485,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,162,2129,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,162,2165,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,163,2072,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,164,2071,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,164,2085,80,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,166,2119,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,200,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,2054,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,2056,19,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,2071,69,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,2076,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,167,2085,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1696,1725,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,171,201,10,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,172,2034,114,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1752,1829,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1779,1913,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,180,2050,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1819,1842,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,181,2067,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,181,2109,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,182,209,139,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1838,1887,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,183,1988,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,183,2054,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,183,2071,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,183,211,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,184,2083,13,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,184,2106,13,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,185,2069,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1862,1899,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,186,2068,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1870,1938,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1870,2258,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1872,1960,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1872,1963,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1874,1910,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,187,2104,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,187,2138,18,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1882,2080,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,188,1877,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,188,2081,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,188,210,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,188,2109,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1896,1928,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1896,1933,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1897,1935,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1898,1990,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,189,2024,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,189,2074,17,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,189,2098,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,189,2110,501,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1904,2263,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1905,1934,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,190,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,190,2172,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1913,2028,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,191,2074,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,191,2080,139,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,191,2099,42,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,191,2113,71,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2014,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2071,49,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2083,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2087,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2091,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2102,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2113,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,2129,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,192,270,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1936,1973,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,193,2037,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,193,2115,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,193,2231,20,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1941,1988,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1945,1998,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1948,1995,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,194,1989,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,194,2080,16,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,194,2102,16,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1955,2131,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1956,2000,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1956,2006,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1959,1990,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1959,2003,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1959,2006,11,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,1969,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2012,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2037,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2054,48,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2071,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2110,71,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2129,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2132,22,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,195,2165,12,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1967,1999,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1968,2030,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,196,2012,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,196,2083,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1970,2061,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1972,1997,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1977,2246,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,197,2087,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1987,2016,23,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1988,2046,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,198,2080,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,198,2099,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,198,2191,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,198,2221,34,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,198,232,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,1995,2053,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,1897,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,1971,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,1988,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2008,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2037,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2056,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2087,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2110,19,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,2129,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,199,448,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2001,2053,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,1948,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,2017,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,2055,139,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,2072,36,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,2084,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,200,2140,41,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,201,2093,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,202,2180,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,202,2222,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2031,2054,71,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2032,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2034,2074,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2037,2107,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,203,2018,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,204,1972,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,204,2083,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,204,2110,143,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,204,2144,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2052,2080,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2053,2094,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2053,2110,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2053,2141,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2053,2158,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2054,2092,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2055,2079,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2056,2106,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2057,2081,14,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,205,2024,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,205,2057,163,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,205,2061,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,205,254,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2062,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2064,2094,16,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,206,253,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2070,2110,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2070,2177,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2074,2103,239,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2076,2105,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2076,2116,11,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2079,2104,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2079,2109,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,207,2059,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,207,2060,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2082,2259,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2083,2113,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2084,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2084,2132,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2085,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2086,2241,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,208,2103,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,208,2114,90,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,208,257,421,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2090,2115,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2090,2129,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2098,2128,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,210,259,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2112,2140,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2123,2164,10,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2128,2158,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2129,2242,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,213,2037,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,213,2075,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2163,2200,14,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2166,2201,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2176,2246,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,217,2046,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,218,1701,20,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2191,2229,41,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2197,2222,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,219,2031,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2200,2222,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,2202,2258,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,220,1703,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,221,1886,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,222,260,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,223,2054,41,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,223,2129,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,224,1758,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,224,2030,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,224,255,41,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,233,2077,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,233,2082,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,236,1874,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,239,2080,52,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,246,2052,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,247,1996,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,247,2080,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,249,278,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,251,2037,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,252,2080,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,1701,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,1971,40,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,1995,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,2016,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,2037,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,2071,14,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,2110,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,280,15,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,282,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,253,289,15,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,254,1929,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,254,2057,31,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,256,1952,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,256,1973,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,256,2089,7,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,256,301,31,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,1939,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,1958,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,2037,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,2063,132,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,2116,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,258,289,151,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,259,1970,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,259,2064,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,260,2080,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1947,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1954,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1958,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1969,75,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1971,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1978,11,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,1988,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2037,21,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2045,11,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2054,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2068,20,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2071,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,2110,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,261,289,52,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,262,1929,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,262,2086,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,262,2095,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,263,1979,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,265,1960,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,267,1937,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,267,314,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,268,2113,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,268,2182,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,1949,62,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,1954,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,2011,115,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,2013,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,2071,8,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,269,2091,10,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,270,2047,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,270,2053,57,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,270,2111,2,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,270,2140,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,271,1990,9,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,272,1900,5,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,273,1981,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,279,1897,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,279,1971,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,279,2016,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,279,2035,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,280,1898,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,280,1955,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,282,1989,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,1877,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,1937,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,1973,4,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,1990,3,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,2000,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,284,2100,6,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
PB1,285,1883,1,SRR16770171,1,0,Mouse,1,bulk,in vivo,unknown
