Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution,MOI
PA,293,1816,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,21,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,360,1888,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,450,1156,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,804,1067,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,109,530,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,37,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,160,2046,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,161,2004,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,60,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,176,2106,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,198,2157,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,210,2078,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,31,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,258,1997,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,293,1760,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,293,2031,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,450,1805,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,495,2208,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,534,1759,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,116,152,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,161,2005,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,185,2033,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,11,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,15,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,284,2006,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,22,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,5,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,488,1725,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1365,1485,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,279,1648,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,757,934,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,256,1240,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,294,763,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,109,530,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,42,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,131,2049,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,65,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,182,2144,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,190,2056,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,2186,2217,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,31,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,241,2105,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,278,2178,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,10,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,17,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,6,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,137,201,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,4,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,264,1918,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,297,1844,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,23,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,320,397,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,461,698,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,144,1468,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,565,612,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,337,1019,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,731,1352,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NA,783,841,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,52,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,36,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,57,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,30,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,428,1615,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,496,1813,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,534,1759,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,9,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,260,1972,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,13,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,371,1895,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,164,1989,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,298,1842,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,24,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,316,1699,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,382,1937,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,153,1527,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,290,1210,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,49,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,53,742,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,33,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,161,2004,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,59,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,33,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,249,2139,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,9,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,16,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,411,1882,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,55,80,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,281,413,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,27,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,807,1242,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1551,1585,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,170,1546,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,60,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,326,391,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,30,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,124,2135,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,70,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,172,226,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,191,2077,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,38,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,10,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,260,1972,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,15,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,270,2055,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,381,2030,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,413,1897,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,120,1886,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,155,1904,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,213,1951,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,19,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,376,1948,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,389,1761,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,8,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,653,1409,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,212,428,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,97,1548,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,55,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,32,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,67,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,191,2077,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,217,2003,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,32,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,269,1936,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,148,2110,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,167,2054,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,10,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,16,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,4,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,281,413,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,21,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,6,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,316,1447,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,724,754,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,317,382,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,62,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,38,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,141,2088,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,191,2077,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,37,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2186,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,450,2026,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,162,2110,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,8,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,268,2049,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,13,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,283,2053,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,4,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,710,772,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,293,1816,3,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,297,1840,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,25,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,389,1761,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,5,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,276,1529,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,208,1321,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,57,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,46,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,143,2132,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,65,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,165,2008,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,38,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,100,1707,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,192,2129,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,195,2033,10,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,269,2054,14,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,426,1898,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,54,77,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,76,2054,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,146,1945,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,179,1951,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,1959,1986,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,196,1973,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,202,1918,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,301,1844,25,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1119,1186,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,223,1294,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NP,334,1101,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,126,741,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,406,650,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,44,741,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
M,52,741,56,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
NS,57,530,38,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,163,2006,58,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,176,2106,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,191,2077,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB2,224,2138,39,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
PB1,127,2171,1,SRR7722028,A549,6,1,in vitro,intracellular,singlecell,5
