Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution
PA,206,2134,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,206,232,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,206,243,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,211,263,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,213,259,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,214,1917,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,216,2008,7,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,220,1846,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,220,1907,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,220,1954,4,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,220,1958,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,221,1890,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,221,1926,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,221,1995,5,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,221,249,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,232,1862,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,232,1939,8,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,232,2075,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,233,1969,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,234,1937,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,235,2064,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,237,1971,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,238,2013,4,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,240,1925,8,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,241,1906,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,241,2070,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,253,309,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,254,1863,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,257,1926,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,257,2061,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,258,317,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,259,1817,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,259,1929,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,259,299,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,266,1926,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,290,1854,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,290,2064,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,293,1845,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,293,2086,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,294,317,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,299,1915,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,301,1939,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,308,1909,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,309,1824,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,309,1908,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,313,1916,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,316,2132,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,317,415,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,348,1874,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,350,1868,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,351,1814,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,351,1820,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,351,1939,5,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,351,428,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,361,1858,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,385,1814,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,404,1823,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,410,1957,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,411,1675,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,413,440,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,41,1781,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,454,1706,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,470,553,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,478,1649,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,506,1558,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,506,1836,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,512,1534,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,523,1435,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,575,1571,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,576,1570,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,577,1630,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,641,1792,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,772,1205,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,80,1943,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,81,133,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,82,1953,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,96,169,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
PA,97,1976,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,102,1696,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,102,681,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,103,1447,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,103,151,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,103,296,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1052,1092,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,106,1487,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,106,1501,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1159,1196,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,118,1476,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1196,1226,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1260,1294,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,126,1418,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,126,1570,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1280,1306,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1301,1343,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1305,1365,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1306,1346,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1309,1432,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1323,1381,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1323,1471,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1326,1351,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1326,1392,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1335,1370,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1346,1417,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1362,1404,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1365,1485,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1365,1666,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1394,1426,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1398,1427,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,139,261,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1402,1428,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1403,1427,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,140,1440,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,140,1447,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,140,1518,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,140,1532,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,140,175,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1418,1473,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1418,1483,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,141,1485,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1439,1466,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1439,1484,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1446,1484,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,144,1536,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1466,1698,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1479,1589,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,148,1512,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,148,1659,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,152,1362,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,153,1450,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,154,1357,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,155,1656,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1611,1684,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1613,1661,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1613,1683,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,1630,1660,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,164,1647,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,167,1544,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,169,1666,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,174,1418,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,175,1645,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,206,1306,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,208,530,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,210,234,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,225,1617,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,232,1450,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,257,520,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,264,290,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,265,1395,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,271,313,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,273,296,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,282,1305,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,282,1531,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,283,1329,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,284,1275,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,295,1417,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,295,343,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,296,1336,2,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,296,1369,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,300,361,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,304,1244,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,332,1238,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,334,1319,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,342,374,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,349,1320,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,355,1649,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,394,1374,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,404,449,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,404,457,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,463,514,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,465,995,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,476,1163,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,476,984,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,487,1318,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,48,1485,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,504,559,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,512,1124,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,518,1046,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,519,1119,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,545,707,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,546,1132,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,558,659,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,560,1115,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,560,739,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,574,606,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,584,1163,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,59,108,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,59,139,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,59,91,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,59,95,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,623,1649,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,628,884,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,629,1008,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,630,1096,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,630,656,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,631,835,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,646,1100,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,677,1184,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,691,1161,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,697,885,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,698,1416,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,707,922,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,711,1127,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,711,828,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,716,745,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,719,887,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,720,980,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,722,1188,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,723,1646,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,737,940,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,740,767,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,740,998,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,747,882,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,756,1155,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,762,875,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,763,1162,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,778,850,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,780,1001,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,782,815,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,790,867,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,796,1131,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,797,943,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,799,863,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,799,871,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,802,891,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,812,889,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,832,888,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,832,902,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,834,889,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,835,1001,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,840,1534,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,85,112,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,860,893,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,864,1093,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,865,1024,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,882,906,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,893,972,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,92,1440,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,92,1484,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,92,1500,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,92,1699,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,937,1112,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,94,1387,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,953,978,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,964,1238,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,965,1133,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,97,1496,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
HA,98,1447,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1028,1068,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1041,1105,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1067,1105,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1075,1135,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1079,1212,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1086,1146,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1117,1213,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1118,1148,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1126,1270,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1132,1162,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,115,1488,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,115,158,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1165,1210,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1167,1189,3,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,116,163,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1176,1202,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1192,1295,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1213,1385,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1219,1313,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1226,1279,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1238,1372,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1252,1318,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1264,1379,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1268,1320,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1268,1396,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1271,1345,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1276,1322,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1277,1344,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1305,1377,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1321,1381,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1338,1383,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,1388,1468,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,141,1371,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,144,1305,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,144,228,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,147,231,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,162,1300,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,162,738,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,164,241,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,172,200,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,173,1303,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,174,1387,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,177,1300,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,177,253,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,190,1260,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,192,1233,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,192,227,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,197,1277,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,208,1231,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
NP,223,1270,1,ERR4566024,A549,48hpi,1,in vitro,intracellular,singlecell
