index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
294,A_PuertoRico_8_1934_PA_120_1916,9.610263,6.856214,0,8.571022,4.451144
295,A_PuertoRico_8_1934_PA_120_1922,10.454358,6.57044,0,8.571022,4.451144
296,A_PuertoRico_8_1934_PA_120_1937,10.1990385,7.2122974,0,8.571022,4.451144
297,A_PuertoRico_8_1934_PA_120_1940,9.421447,7.4391155,0,8.571022,4.451144
298,A_PuertoRico_8_1934_PA_120_1945,10.627401,6.680711,0,8.571022,4.451144
299,A_PuertoRico_8_1934_PA_120_1948,10.052304,7.2382636,0,8.571022,4.451144
300,A_PuertoRico_8_1934_PA_120_1960,11.341107,6.336951,0,8.571022,4.451144
301,A_PuertoRico_8_1934_PA_120_1967,10.1455765,7.3111534,0,8.571022,4.451144
302,A_PuertoRico_8_1934_PA_120_1974,11.150122,6.389969,0,8.571022,4.451144
303,A_PuertoRico_8_1934_PA_120_1978,10.497676,6.682987,0,8.571022,4.451144
304,A_PuertoRico_8_1934_PA_120_1984,10.075728,7.333897,0,8.571022,4.451144
305,A_PuertoRico_8_1934_PA_120_1987,9.945427,7.421234,0,8.571022,4.451144
306,A_PuertoRico_8_1934_PA_120_1990,10.148619,7.675098,0,8.571022,4.451144
307,A_PuertoRico_8_1934_PA_120_2002,10.213451,7.014671,0,8.571022,4.451144
308,A_PuertoRico_8_1934_PA_120_2012,9.010478,7.729532,0,8.571022,4.451144
309,A_PuertoRico_8_1934_PA_120_2017,9.214844,7.4441295,0,8.571022,4.451144
310,A_PuertoRico_8_1934_PA_120_2027,11.520828,6.8970327,0,8.571022,4.451144
311,A_PuertoRico_8_1934_PA_120_2063,9.521862,8.005265,0,8.571022,4.451144
312,A_PuertoRico_8_1934_PA_120_214,9.907813,7.333794,0,8.571022,4.451144
313,A_PuertoRico_8_1934_PA_120_235,10.170782,7.465602,0,8.571022,4.451144
314,A_PuertoRico_8_1934_PA_120_246,9.684857,7.4237127,0,8.571022,4.451144
315,A_PuertoRico_8_1934_PA_120_248,10.014573,7.4286337,0,8.571022,4.451144
316,A_PuertoRico_8_1934_PA_121_147,8.146198,7.342457,0,8.571022,4.451144
317,A_PuertoRico_8_1934_PA_121_150,7.920804,7.452559,0,8.571022,4.451144
318,A_PuertoRico_8_1934_PA_121_157,10.990764,6.4084783,0,8.571022,4.451144
319,A_PuertoRico_8_1934_PA_121_1809,3.5576282,6.6254234,1,2.5819721,5.142653
320,A_PuertoRico_8_1934_PA_121_189,8.080869,7.394224,0,8.571022,4.451144
321,A_PuertoRico_8_1934_PA_121_190,8.094357,7.396281,0,8.571022,4.451144
322,A_PuertoRico_8_1934_PA_121_1929,8.3225765,7.349564,0,8.571022,4.451144
323,A_PuertoRico_8_1934_PA_121_1934,7.9011383,7.495218,0,8.571022,4.451144
324,A_PuertoRico_8_1934_PA_121_196,8.086192,7.3316307,0,8.571022,4.451144
325,A_PuertoRico_8_1934_PA_121_1965,8.250831,7.4517837,0,8.571022,4.451144
326,A_PuertoRico_8_1934_PA_121_1987,8.092995,7.399906,0,8.571022,4.451144
327,A_PuertoRico_8_1934_PA_121_1990,8.10516,7.450066,0,8.571022,4.451144
328,A_PuertoRico_8_1934_PA_121_2012,8.502248,7.633281,0,8.571022,4.451144
329,A_PuertoRico_8_1934_PA_121_2017,8.652326,7.520457,0,8.571022,4.451144
330,A_PuertoRico_8_1934_PA_121_2049,7.971386,7.315988,0,8.571022,4.451144
331,A_PuertoRico_8_1934_PA_121_269,8.31728,7.4169493,0,8.571022,4.451144
332,A_PuertoRico_8_1934_PA_122_157,11.048936,6.658211,0,8.571022,4.451144
333,A_PuertoRico_8_1934_PA_122_164,10.57417,7.1049113,0,8.571022,4.451144
334,A_PuertoRico_8_1934_PA_122_172,10.525676,7.1702347,0,8.571022,4.451144
335,A_PuertoRico_8_1934_PA_122_1844,10.594433,5.6283383,0,8.571022,4.451144
336,A_PuertoRico_8_1934_PA_122_185,10.605128,7.0870705,0,8.571022,4.451144
337,A_PuertoRico_8_1934_PA_122_1852,10.473736,6.8770556,0,8.571022,4.451144
338,A_PuertoRico_8_1934_PA_122_1945,10.69833,6.5371885,0,8.571022,4.451144
339,A_PuertoRico_8_1934_PA_122_1948,10.083801,6.975224,0,8.571022,4.451144
340,A_PuertoRico_8_1934_PA_122_195,9.946279,6.5260153,0,8.571022,4.451144
341,A_PuertoRico_8_1934_PA_122_1953,9.833932,6.9477353,0,8.571022,4.451144
342,A_PuertoRico_8_1934_PA_122_1960,11.2637615,6.43853,0,8.571022,4.451144
343,A_PuertoRico_8_1934_PA_122_1966,10.483978,7.0138125,0,8.571022,4.451144
344,A_PuertoRico_8_1934_PA_122_1967,10.235529,7.073242,0,8.571022,4.451144
345,A_PuertoRico_8_1934_PA_122_1974,11.15127,6.556505,0,8.571022,4.451144
346,A_PuertoRico_8_1934_PA_122_1986,10.050943,6.842136,0,8.571022,4.451144
347,A_PuertoRico_8_1934_PA_122_1990,10.169572,7.749674,0,8.571022,4.451144
348,A_PuertoRico_8_1934_PA_122_2011,9.663206,6.225754,0,8.571022,4.451144
349,A_PuertoRico_8_1934_PA_122_2012,8.97457,7.730701,0,8.571022,4.451144
350,A_PuertoRico_8_1934_PA_122_2027,11.278438,6.9154844,0,8.571022,4.451144
351,A_PuertoRico_8_1934_PA_122_2048,10.373035,6.9847608,0,8.571022,4.451144
352,A_PuertoRico_8_1934_PA_122_214,10.222614,7.276512,0,8.571022,4.451144
353,A_PuertoRico_8_1934_PA_122_248,10.485389,7.1464605,0,8.571022,4.451144
354,A_PuertoRico_8_1934_PA_123_148,4.464973,4.772536,1,2.5819721,5.142653
355,A_PuertoRico_8_1934_PA_123_181,4.5125155,4.735718,1,2.5819721,5.142653
356,A_PuertoRico_8_1934_PA_123_1975,3.5860105,7.0213017,1,2.5819721,5.142653
357,A_PuertoRico_8_1934_PA_123_2064,4.3470335,4.8396606,1,2.5819721,5.142653
358,A_PuertoRico_8_1934_PA_123_2074,3.609064,8.144265,1,2.5819721,5.142653
359,A_PuertoRico_8_1934_PA_123_236,4.4029417,4.800761,1,2.5819721,5.142653
360,A_PuertoRico_8_1934_PA_124_147,10.337143,7.2954726,0,8.571022,4.451144
361,A_PuertoRico_8_1934_PA_124_157,11.166467,6.462347,0,8.571022,4.451144
362,A_PuertoRico_8_1934_PA_124_168,11.091405,6.5329337,0,8.571022,4.451144
363,A_PuertoRico_8_1934_PA_124_172,10.379327,7.3154144,0,8.571022,4.451144
364,A_PuertoRico_8_1934_PA_124_180,10.296104,7.320998,0,8.571022,4.451144
365,A_PuertoRico_8_1934_PA_124_185,10.549132,7.141818,0,8.571022,4.451144
366,A_PuertoRico_8_1934_PA_124_1879,10.754518,5.506869,0,8.571022,4.451144
367,A_PuertoRico_8_1934_PA_124_1922,10.4811125,6.646512,0,8.571022,4.451144
368,A_PuertoRico_8_1934_PA_124_1937,10.268907,7.2116265,0,8.571022,4.451144
369,A_PuertoRico_8_1934_PA_124_1940,9.590182,7.596891,0,8.571022,4.451144
370,A_PuertoRico_8_1934_PA_124_1945,10.714921,6.506905,0,8.571022,4.451144
371,A_PuertoRico_8_1934_PA_124_1948,10.07354,7.1584754,0,8.571022,4.451144
372,A_PuertoRico_8_1934_PA_124_1960,11.384703,6.3422985,0,8.571022,4.451144
373,A_PuertoRico_8_1934_PA_124_1967,10.148248,7.251601,0,8.571022,4.451144
374,A_PuertoRico_8_1934_PA_124_1974,11.292221,6.448192,0,8.571022,4.451144
375,A_PuertoRico_8_1934_PA_124_1990,10.189029,7.73259,0,8.571022,4.451144
376,A_PuertoRico_8_1934_PA_124_2012,8.96842,7.7462482,0,8.571022,4.451144
377,A_PuertoRico_8_1934_PA_124_2027,11.522081,6.893623,0,8.571022,4.451144
378,A_PuertoRico_8_1934_PA_124_2063,9.515859,7.981486,0,8.571022,4.451144
379,A_PuertoRico_8_1934_PA_125_189,8.223801,7.3977337,0,8.571022,4.451144
380,A_PuertoRico_8_1934_PA_125_1941,4.5448456,4.6892757,1,2.5819721,5.142653
381,A_PuertoRico_8_1934_PA_125_1953,8.456369,7.1011252,0,8.571022,4.451144
382,A_PuertoRico_8_1934_PA_125_196,8.150288,7.2863564,0,8.571022,4.451144
383,A_PuertoRico_8_1934_PA_125_1965,8.266753,7.486191,0,8.571022,4.451144
384,A_PuertoRico_8_1934_PA_125_1987,8.161176,7.376751,0,8.571022,4.451144
385,A_PuertoRico_8_1934_PA_125_1993,8.315307,7.3078084,0,8.571022,4.451144
386,A_PuertoRico_8_1934_PA_125_2012,8.659758,7.70007,0,8.571022,4.451144
387,A_PuertoRico_8_1934_PA_125_206,8.238624,7.486441,0,8.571022,4.451144
388,A_PuertoRico_8_1934_PA_125_2068,3.0884097,7.6480064,1,2.5819721,5.142653
389,A_PuertoRico_8_1934_PA_126_1747,8.395426,6.27571,0,8.571022,4.451144
390,A_PuertoRico_8_1934_PA_126_1953,8.621443,6.873624,0,8.571022,4.451144
391,A_PuertoRico_8_1934_PA_127_165,3.2173939,7.005242,1,2.5819721,5.142653
392,A_PuertoRico_8_1934_PA_127_1871,2.7197278,5.5735755,1,2.5819721,5.142653
393,A_PuertoRico_8_1934_PA_128_1939,0.81202364,6.345268,1,2.5819721,5.142653
394,A_PuertoRico_8_1934_PA_128_1947,2.1489851,5.14381,1,2.5819721,5.142653
395,A_PuertoRico_8_1934_PA_129_178,1.9417061,5.922234,1,2.5819721,5.142653
396,A_PuertoRico_8_1934_PA_129_1927,1.5789851,6.1030984,1,2.5819721,5.142653
397,A_PuertoRico_8_1934_PA_129_1959,2.4224749,5.527582,1,2.5819721,5.142653
398,A_PuertoRico_8_1934_PA_129_1977,2.0579786,5.8979607,1,2.5819721,5.142653
399,A_PuertoRico_8_1934_PA_129_1989,2.2581506,5.6923437,1,2.5819721,5.142653
400,A_PuertoRico_8_1934_PA_129_1999,2.1723504,6.040459,1,2.5819721,5.142653
401,A_PuertoRico_8_1934_PA_129_2001,2.0016878,5.851074,1,2.5819721,5.142653
402,A_PuertoRico_8_1934_PA_129_2026,1.9784226,5.875801,1,2.5819721,5.142653
403,A_PuertoRico_8_1934_PA_130_166,0.0994941,6.5386643,1,2.5819721,5.142653
404,A_PuertoRico_8_1934_PA_130_191,0.26343912,6.332601,1,2.5819721,5.142653
405,A_PuertoRico_8_1934_PA_130_1925,0.47217843,6.344013,1,2.5819721,5.142653
406,A_PuertoRico_8_1934_PA_130_1972,0.03752361,6.5995154,1,2.5819721,5.142653
407,A_PuertoRico_8_1934_PA_130_2006,0.20081298,6.412663,1,2.5819721,5.142653
408,A_PuertoRico_8_1934_PA_130_2069,0.18338521,6.4449816,1,2.5819721,5.142653
409,A_PuertoRico_8_1934_PA_130_2075,0.47380638,6.649436,1,2.5819721,5.142653
410,A_PuertoRico_8_1934_PA_131_160,4.7616906,4.4219728,1,2.5819721,5.142653
411,A_PuertoRico_8_1934_PA_131_2021,4.7212996,4.4217477,1,2.5819721,5.142653
412,A_PuertoRico_8_1934_PA_131_2074,3.63254,8.072092,1,2.5819721,5.142653
413,A_PuertoRico_8_1934_PA_131_2129,4.747308,4.4236007,1,2.5819721,5.142653
414,A_PuertoRico_8_1934_PA_132_1832,9.397897,6.2438188,0,8.571022,4.451144
415,A_PuertoRico_8_1934_PA_132_1951,9.616872,6.505575,0,8.571022,4.451144
416,A_PuertoRico_8_1934_PA_132_1960,11.321125,6.3820133,0,8.571022,4.451144
417,A_PuertoRico_8_1934_PA_132_1974,11.26349,6.367557,0,8.571022,4.451144
418,A_PuertoRico_8_1934_PA_132_1978,10.503668,6.6168885,0,8.571022,4.451144
419,A_PuertoRico_8_1934_PA_132_2011,9.570553,6.3723726,0,8.571022,4.451144
420,A_PuertoRico_8_1934_PA_132_2016,9.504937,6.5400796,0,8.571022,4.451144
421,A_PuertoRico_8_1934_PA_132_2027,11.4572935,6.841765,0,8.571022,4.451144
422,A_PuertoRico_8_1934_PA_132_2063,9.499707,7.9709454,0,8.571022,4.451144
423,A_PuertoRico_8_1934_PA_132_2083,9.853835,6.454485,0,8.571022,4.451144
424,A_PuertoRico_8_1934_PA_133_1874,1.6564523,6.560076,1,2.5819721,5.142653
425,A_PuertoRico_8_1934_PA_133_1938,1.588947,6.720354,1,2.5819721,5.142653
426,A_PuertoRico_8_1934_PA_133_1954,1.5004289,6.793749,1,2.5819721,5.142653
427,A_PuertoRico_8_1934_PA_133_1991,1.5260913,6.545693,1,2.5819721,5.142653
428,A_PuertoRico_8_1934_PA_133_2035,1.5385768,6.7462335,1,2.5819721,5.142653
429,A_PuertoRico_8_1934_PA_133_215,1.5941056,6.5523596,1,2.5819721,5.142653
430,A_PuertoRico_8_1934_PA_134_1934,3.3962815,7.0500216,1,2.5819721,5.142653
431,A_PuertoRico_8_1934_PA_134_2074,3.5699987,8.102934,1,2.5819721,5.142653
432,A_PuertoRico_8_1934_PA_135_157,11.153654,6.4195566,0,8.571022,4.451144
433,A_PuertoRico_8_1934_PA_135_164,10.277301,7.268294,0,8.571022,4.451144
434,A_PuertoRico_8_1934_PA_135_168,11.041302,6.516373,0,8.571022,4.451144
435,A_PuertoRico_8_1934_PA_135_172,10.276886,7.3212323,0,8.571022,4.451144
436,A_PuertoRico_8_1934_PA_135_180,10.273237,7.3278604,0,8.571022,4.451144
437,A_PuertoRico_8_1934_PA_135_1854,9.869692,7.401249,0,8.571022,4.451144
438,A_PuertoRico_8_1934_PA_135_1873,10.072729,7.2434855,0,8.571022,4.451144
439,A_PuertoRico_8_1934_PA_135_1877,8.762065,7.035484,0,8.571022,4.451144
440,A_PuertoRico_8_1934_PA_135_1886,10.269925,6.201624,0,8.571022,4.451144
441,A_PuertoRico_8_1934_PA_135_1929,9.087341,7.4788427,0,8.571022,4.451144
442,A_PuertoRico_8_1934_PA_135_1937,10.111373,7.24149,0,8.571022,4.451144
443,A_PuertoRico_8_1934_PA_135_1945,10.698729,6.5213013,0,8.571022,4.451144
444,A_PuertoRico_8_1934_PA_135_1948,10.055823,7.1995263,0,8.571022,4.451144
445,A_PuertoRico_8_1934_PA_135_1960,11.304374,6.3115864,0,8.571022,4.451144
446,A_PuertoRico_8_1934_PA_135_1967,9.992017,7.3736463,0,8.571022,4.451144
447,A_PuertoRico_8_1934_PA_135_1974,11.283757,6.3890305,0,8.571022,4.451144
448,A_PuertoRico_8_1934_PA_135_1978,10.54291,6.762134,0,8.571022,4.451144
449,A_PuertoRico_8_1934_PA_135_1984,9.956657,7.4235635,0,8.571022,4.451144
450,A_PuertoRico_8_1934_PA_135_1990,10.149434,7.640935,0,8.571022,4.451144
451,A_PuertoRico_8_1934_PA_135_2002,10.200283,7.167345,0,8.571022,4.451144
452,A_PuertoRico_8_1934_PA_135_2012,9.0125475,7.72481,0,8.571022,4.451144
453,A_PuertoRico_8_1934_PA_135_2027,11.556122,6.9179435,0,8.571022,4.451144
454,A_PuertoRico_8_1934_PA_135_2063,9.4668455,7.946973,0,8.571022,4.451144
455,A_PuertoRico_8_1934_PA_135_248,10.04558,7.4281416,0,8.571022,4.451144
456,A_PuertoRico_8_1934_PA_135_305,10.712678,6.361829,0,8.571022,4.451144
457,A_PuertoRico_8_1934_PA_136_1948,9.95327,7.121552,0,8.571022,4.451144
458,A_PuertoRico_8_1934_PA_136_1952,7.9178376,7.1984863,0,8.571022,4.451144
459,A_PuertoRico_8_1934_PA_136_196,7.992864,7.295895,0,8.571022,4.451144
460,A_PuertoRico_8_1934_PA_136_1987,7.9275494,7.284046,0,8.571022,4.451144
461,A_PuertoRico_8_1934_PA_136_2012,8.546263,7.6482735,0,8.571022,4.451144
462,A_PuertoRico_8_1934_PA_136_2017,8.684269,7.482079,0,8.571022,4.451144
463,A_PuertoRico_8_1934_PA_137_165,3.236905,7.2797785,1,2.5819721,5.142653
464,A_PuertoRico_8_1934_PA_137_190,3.2352428,7.293515,1,2.5819721,5.142653
465,A_PuertoRico_8_1934_PA_137_1908,3.3073223,7.3580747,1,2.5819721,5.142653
466,A_PuertoRico_8_1934_PA_137_1916,4.780064,5.887529,1,2.5819721,5.142653
467,A_PuertoRico_8_1934_PA_137_1934,3.312337,7.3817573,1,2.5819721,5.142653
468,A_PuertoRico_8_1934_PA_137_1971,3.2761014,7.478747,1,2.5819721,5.142653
469,A_PuertoRico_8_1934_PA_137_1975,3.2681031,7.2931743,1,2.5819721,5.142653
470,A_PuertoRico_8_1934_PA_137_2005,3.3646917,7.388358,1,2.5819721,5.142653
471,A_PuertoRico_8_1934_PA_137_2028,2.9087114,7.0791516,1,2.5819721,5.142653
472,A_PuertoRico_8_1934_PA_137_2068,3.128215,7.613548,1,2.5819721,5.142653
473,A_PuertoRico_8_1934_PA_137_2074,3.4758961,8.025273,1,2.5819721,5.142653
474,A_PuertoRico_8_1934_PA_137_2075,3.0324059,7.5985937,1,2.5819721,5.142653
475,A_PuertoRico_8_1934_PA_137_220,3.1630328,7.511218,1,2.5819721,5.142653
476,A_PuertoRico_8_1934_PA_137_261,3.118651,7.3540998,1,2.5819721,5.142653
477,A_PuertoRico_8_1934_PA_138_1675,9.080884,6.6535954,0,8.571022,4.451144
478,A_PuertoRico_8_1934_PA_138_172,9.544422,7.231379,0,8.571022,4.451144
479,A_PuertoRico_8_1934_PA_138_1789,9.168549,6.682458,0,8.571022,4.451144
480,A_PuertoRico_8_1934_PA_138_180,9.433653,7.131709,0,8.571022,4.451144
481,A_PuertoRico_8_1934_PA_138_1850,9.343871,7.0223665,0,8.571022,4.451144
482,A_PuertoRico_8_1934_PA_138_1866,9.118145,6.795193,0,8.571022,4.451144
483,A_PuertoRico_8_1934_PA_138_1873,9.568681,6.8411803,0,8.571022,4.451144
484,A_PuertoRico_8_1934_PA_138_1877,8.7396965,6.997701,0,8.571022,4.451144
485,A_PuertoRico_8_1934_PA_138_188,9.269087,6.9722447,0,8.571022,4.451144
486,A_PuertoRico_8_1934_PA_138_1906,9.091101,7.08766,0,8.571022,4.451144
487,A_PuertoRico_8_1934_PA_138_1916,9.003943,6.9470067,0,8.571022,4.451144
488,A_PuertoRico_8_1934_PA_138_1928,9.1688385,6.851362,0,8.571022,4.451144
489,A_PuertoRico_8_1934_PA_138_1937,9.506637,7.2113237,0,8.571022,4.451144
490,A_PuertoRico_8_1934_PA_138_1940,9.252475,7.276683,0,8.571022,4.451144
491,A_PuertoRico_8_1934_PA_138_1948,9.842793,7.2220783,0,8.571022,4.451144
492,A_PuertoRico_8_1934_PA_138_195,9.368992,6.9275346,0,8.571022,4.451144
493,A_PuertoRico_8_1934_PA_138_1951,9.3632765,6.7773714,0,8.571022,4.451144
494,A_PuertoRico_8_1934_PA_138_1964,9.297469,7.015735,0,8.571022,4.451144
495,A_PuertoRico_8_1934_PA_138_1967,9.350747,7.1523666,0,8.571022,4.451144
496,A_PuertoRico_8_1934_PA_138_1984,9.59942,7.3011327,0,8.571022,4.451144
497,A_PuertoRico_8_1934_PA_138_1986,9.333675,7.019444,0,8.571022,4.451144
498,A_PuertoRico_8_1934_PA_138_1987,9.043338,7.0360312,0,8.571022,4.451144
499,A_PuertoRico_8_1934_PA_138_1990,10.125767,7.7072334,0,8.571022,4.451144
500,A_PuertoRico_8_1934_PA_138_1992,9.156581,6.838354,0,8.571022,4.451144
501,A_PuertoRico_8_1934_PA_138_1993,9.190992,7.077146,0,8.571022,4.451144
502,A_PuertoRico_8_1934_PA_138_2002,9.399754,6.9396305,0,8.571022,4.451144
503,A_PuertoRico_8_1934_PA_138_2007,9.052663,6.7650285,0,8.571022,4.451144
504,A_PuertoRico_8_1934_PA_138_2011,9.415892,6.8204412,0,8.571022,4.451144
505,A_PuertoRico_8_1934_PA_138_2016,9.013177,6.887863,0,8.571022,4.451144
506,A_PuertoRico_8_1934_PA_138_2017,9.10149,7.284935,0,8.571022,4.451144
507,A_PuertoRico_8_1934_PA_138_2034,9.617476,7.001183,0,8.571022,4.451144
508,A_PuertoRico_8_1934_PA_138_2042,9.79501,6.236837,0,8.571022,4.451144
509,A_PuertoRico_8_1934_PA_138_2049,8.940447,7.073103,0,8.571022,4.451144
510,A_PuertoRico_8_1934_PA_138_2063,9.433402,7.958981,0,8.571022,4.451144
511,A_PuertoRico_8_1934_PA_138_208,9.1099615,7.007561,0,8.571022,4.451144
512,A_PuertoRico_8_1934_PA_138_235,9.432377,7.5528817,0,8.571022,4.451144
513,A_PuertoRico_8_1934_PA_138_246,9.279762,7.224774,0,8.571022,4.451144
514,A_PuertoRico_8_1934_PA_138_248,9.534163,7.4423027,0,8.571022,4.451144
515,A_PuertoRico_8_1934_PA_138_259,9.099679,6.9644985,0,8.571022,4.451144
516,A_PuertoRico_8_1934_PA_138_268,9.098704,6.9142637,0,8.571022,4.451144
517,A_PuertoRico_8_1934_PA_138_343,9.106208,6.94837,0,8.571022,4.451144
518,A_PuertoRico_8_1934_PA_1390_1879,10.816907,5.47286,0,8.571022,4.451144
519,A_PuertoRico_8_1934_PA_1390_2027,11.530253,6.891706,0,8.571022,4.451144
520,A_PuertoRico_8_1934_PA_139_169,2.335417,6.28372,1,2.5819721,5.142653
521,A_PuertoRico_8_1934_PA_139_171,2.211805,5.8642373,1,2.5819721,5.142653
522,A_PuertoRico_8_1934_PA_139_186,2.2915425,6.3281393,1,2.5819721,5.142653
523,A_PuertoRico_8_1934_PA_139_1887,2.3660161,6.1187634,1,2.5819721,5.142653
524,A_PuertoRico_8_1934_PA_139_1923,2.3596897,6.2340126,1,2.5819721,5.142653
525,A_PuertoRico_8_1934_PA_139_1946,2.3117707,6.2929873,1,2.5819721,5.142653
526,A_PuertoRico_8_1934_PA_139_1949,2.0732644,6.3341775,1,2.5819721,5.142653
527,A_PuertoRico_8_1934_PA_139_1961,2.363464,6.31909,1,2.5819721,5.142653
528,A_PuertoRico_8_1934_PA_139_1969,2.2557266,6.06853,1,2.5819721,5.142653
529,A_PuertoRico_8_1934_PA_139_1979,2.4064503,6.3320003,1,2.5819721,5.142653
530,A_PuertoRico_8_1934_PA_139_1989,2.3572953,5.7807074,1,2.5819721,5.142653
531,A_PuertoRico_8_1934_PA_139_1991,2.1367636,6.3180146,1,2.5819721,5.142653
532,A_PuertoRico_8_1934_PA_139_1997,2.4766262,6.1494536,1,2.5819721,5.142653
533,A_PuertoRico_8_1934_PA_139_2009,2.3344393,6.20456,1,2.5819721,5.142653
534,A_PuertoRico_8_1934_PA_139_2028,2.4207158,6.5851254,1,2.5819721,5.142653
535,A_PuertoRico_8_1934_PA_139_2084,2.3316307,6.0993047,1,2.5819721,5.142653
536,A_PuertoRico_8_1934_PA_140_166,0.13734253,6.6224976,1,2.5819721,5.142653
537,A_PuertoRico_8_1934_PA_140_1810,0.20971768,6.4610424,1,2.5819721,5.142653
538,A_PuertoRico_8_1934_PA_140_1846,0.14349832,6.529223,1,2.5819721,5.142653
539,A_PuertoRico_8_1934_PA_140_1881,0.10047658,6.4252567,1,2.5819721,5.142653
540,A_PuertoRico_8_1934_PA_140_1939,0.3512808,6.62685,1,2.5819721,5.142653
541,A_PuertoRico_8_1934_PA_140_1958,0.104080595,6.647459,1,2.5819721,5.142653
542,A_PuertoRico_8_1934_PA_140_1966,0.37393424,6.699182,1,2.5819721,5.142653
543,A_PuertoRico_8_1934_PA_140_1972,0.07818214,6.6517777,1,2.5819721,5.142653
544,A_PuertoRico_8_1934_PA_140_2006,0.11733459,6.513908,1,2.5819721,5.142653
545,A_PuertoRico_8_1934_PA_140_2013,0.25485444,6.599035,1,2.5819721,5.142653
546,A_PuertoRico_8_1934_PA_140_2087,0.20734593,6.5022707,1,2.5819721,5.142653
547,A_PuertoRico_8_1934_PA_141_1941,4.613058,4.5923634,1,2.5819721,5.142653
548,A_PuertoRico_8_1934_PA_141_2005,3.791745,7.5463448,1,2.5819721,5.142653
549,A_PuertoRico_8_1934_PA_141_2021,4.758925,4.5244894,1,2.5819721,5.142653
550,A_PuertoRico_8_1934_PA_141_2074,3.619201,8.094729,1,2.5819721,5.142653
551,A_PuertoRico_8_1934_PA_142_172,10.438739,7.2138343,0,8.571022,4.451144
552,A_PuertoRico_8_1934_PA_142_1844,10.533997,5.721622,0,8.571022,4.451144
553,A_PuertoRico_8_1934_PA_142_185,10.551731,7.0986304,0,8.571022,4.451144
554,A_PuertoRico_8_1934_PA_142_1937,10.28583,6.9114623,0,8.571022,4.451144
555,A_PuertoRico_8_1934_PA_142_195,9.721177,6.4949417,0,8.571022,4.451144
556,A_PuertoRico_8_1934_PA_142_1951,9.658625,6.424237,0,8.571022,4.451144
557,A_PuertoRico_8_1934_PA_142_1960,11.376339,6.4073853,0,8.571022,4.451144
558,A_PuertoRico_8_1934_PA_142_1974,11.27547,6.427078,0,8.571022,4.451144
559,A_PuertoRico_8_1934_PA_142_1978,10.4522085,6.6678066,0,8.571022,4.451144
560,A_PuertoRico_8_1934_PA_142_1990,10.186754,7.7495522,0,8.571022,4.451144
561,A_PuertoRico_8_1934_PA_142_2007,9.148226,6.5312576,0,8.571022,4.451144
562,A_PuertoRico_8_1934_PA_142_2011,9.557064,6.517601,0,8.571022,4.451144
563,A_PuertoRico_8_1934_PA_142_2027,11.536813,6.9103456,0,8.571022,4.451144
564,A_PuertoRico_8_1934_PA_142_208,9.339519,6.8205466,0,8.571022,4.451144
565,A_PuertoRico_8_1934_PA_143_1985,3.8908198,4.7175865,1,2.5819721,5.142653
566,A_PuertoRico_8_1934_PA_144_1942,10.56418,5.6834555,0,8.571022,4.451144
567,A_PuertoRico_8_1934_PA_145_1969,3.9074104,7.874057,1,2.5819721,5.142653
568,A_PuertoRico_8_1934_PA_145_1971,3.7848823,7.8900585,1,2.5819721,5.142653
569,A_PuertoRico_8_1934_PA_145_2005,3.874513,7.720701,1,2.5819721,5.142653
570,A_PuertoRico_8_1934_PA_145_2019,3.9890761,7.823657,1,2.5819721,5.142653
571,A_PuertoRico_8_1934_PA_145_2024,3.7585535,7.860634,1,2.5819721,5.142653
572,A_PuertoRico_8_1934_PA_145_2074,3.688848,8.073663,1,2.5819721,5.142653
573,A_PuertoRico_8_1934_PA_146_1540,9.968151,6.351832,0,8.571022,4.451144
574,A_PuertoRico_8_1934_PA_146_168,10.950367,6.572212,0,8.571022,4.451144
575,A_PuertoRico_8_1934_PA_146_172,10.439132,7.1452355,0,8.571022,4.451144
576,A_PuertoRico_8_1934_PA_146_1745,9.371029,5.902081,0,8.571022,4.451144
577,A_PuertoRico_8_1934_PA_146_1844,10.4571,6.0522337,0,8.571022,4.451144
578,A_PuertoRico_8_1934_PA_146_185,10.38312,6.9654284,0,8.571022,4.451144
579,A_PuertoRico_8_1934_PA_146_1886,10.22723,6.270893,0,8.571022,4.451144
580,A_PuertoRico_8_1934_PA_146_1916,10.294804,6.5383496,0,8.571022,4.451144
581,A_PuertoRico_8_1934_PA_146_1925,10.067302,6.7808323,0,8.571022,4.451144
582,A_PuertoRico_8_1934_PA_146_1937,10.224949,6.8045354,0,8.571022,4.451144
583,A_PuertoRico_8_1934_PA_146_1945,10.542046,6.544063,0,8.571022,4.451144
584,A_PuertoRico_8_1934_PA_146_1948,10.11181,6.9568934,0,8.571022,4.451144
585,A_PuertoRico_8_1934_PA_146_195,10.024303,6.5483546,0,8.571022,4.451144
586,A_PuertoRico_8_1934_PA_146_1960,11.269844,6.456457,0,8.571022,4.451144
587,A_PuertoRico_8_1934_PA_146_1964,10.184609,6.6826444,0,8.571022,4.451144
588,A_PuertoRico_8_1934_PA_146_1967,10.100788,7.0155644,0,8.571022,4.451144
589,A_PuertoRico_8_1934_PA_146_1974,11.185357,6.515403,0,8.571022,4.451144
590,A_PuertoRico_8_1934_PA_146_1978,10.4297285,6.5773764,0,8.571022,4.451144
591,A_PuertoRico_8_1934_PA_146_1986,10.028011,6.6273828,0,8.571022,4.451144
