Segment,Start,End,NGS_read_count,ACC_num,Context,Compartment,Resolution,Replicate
HA,220,1587,23,SRR15183338,in vivo,extracellular,bulk,1-1
HA,230,921,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,234,1653,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,282,816,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,294,1316,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,30,362,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,375,1084,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,377,979,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,390,701,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,407,1470,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,416,984,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,502,1273,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,508,1253,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,66,1639,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,69,401,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,708,847,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,714,1084,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,714,1108,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,719,1486,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,768,838,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,822,1808,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,835,1053,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,839,1319,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,866,1155,2,SRR15183338,in vivo,extracellular,bulk,1-1
HA,891,1200,1,SRR15183338,in vivo,extracellular,bulk,1-1
HA,951,1153,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1006,1564,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1014,1219,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1034,1168,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1034,1599,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1105,1424,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1110,1214,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1112,1630,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1156,1532,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1184,1367,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1199,1249,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1212,1253,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,121,160,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1235,1371,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1250,1293,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,125,689,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1261,1299,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1286,1610,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1289,1713,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,130,976,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,131,214,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,136,1136,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,136,1686,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1441,1539,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,1526,1703,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,157,642,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,159,688,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,177,883,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,177,911,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,184,1560,4,SRR15183338,in vivo,extracellular,bulk,1-1
NP,189,648,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,199,1113,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,283,1637,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,291,482,3,SRR15183338,in vivo,extracellular,bulk,1-1
NP,34,349,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,356,1522,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,35,650,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,373,501,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,377,1754,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,430,474,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,431,993,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,435,1104,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,490,1490,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,492,1234,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,495,1294,207,SRR15183338,in vivo,extracellular,bulk,1-1
NP,496,1295,4,SRR15183338,in vivo,extracellular,bulk,1-1
NP,515,927,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,515,980,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,535,931,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,602,1344,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,607,1714,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,660,1241,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,665,827,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,670,1182,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,676,1262,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,680,993,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,686,1023,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,689,1141,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,693,1180,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,701,1378,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,710,1287,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,716,1106,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,717,899,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,718,1363,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,815,1019,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,822,934,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,86,416,1,SRR15183338,in vivo,extracellular,bulk,1-1
NP,897,993,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,901,1239,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,934,1500,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,981,1530,2,SRR15183338,in vivo,extracellular,bulk,1-1
NP,987,1519,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,102,1300,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1036,1320,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1046,1087,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1052,1483,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,105,1023,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1061,1481,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1116,1320,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1126,1482,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1138,1289,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,117,922,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1182,1302,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1186,1209,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1213,1449,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,122,153,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1239,1467,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1347,1492,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1353,1502,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,135,979,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,1401,1458,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,145,1021,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,244,1215,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,246,340,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,261,423,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,262,595,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,313,457,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,314,894,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,316,731,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,352,1095,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,353,680,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,362,906,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,364,1215,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,364,977,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,365,734,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,365,736,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,365,962,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,367,932,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,384,1089,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,384,676,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,400,1025,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,401,625,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,401,939,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,407,921,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,410,1096,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,411,1028,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,414,751,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,423,940,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,429,1277,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,435,654,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,439,693,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,473,1458,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,474,1476,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,474,804,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,491,1021,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,493,974,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,52,416,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,539,644,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,539,892,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,545,932,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,548,1271,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,590,974,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,594,681,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,597,1029,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,607,726,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,608,1275,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,610,974,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,612,891,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,613,1470,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,650,1298,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,652,1321,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,655,1279,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,676,979,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,683,1045,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,704,1303,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,706,1029,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,706,1270,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,709,1095,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,737,910,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,751,1462,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,752,1103,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,754,1503,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,755,1310,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,756,1451,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,775,1099,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,780,1029,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,827,1479,41,SRR15183338,in vivo,extracellular,bulk,1-1
NA,83,957,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,843,1105,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,850,1214,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,858,912,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,866,1479,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,937,1277,2,SRR15183338,in vivo,extracellular,bulk,1-1
NA,977,1019,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,977,1105,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,983,1028,1,SRR15183338,in vivo,extracellular,bulk,1-1
NA,999,1206,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,1036,1135,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,103,991,25,SRR15183338,in vivo,extracellular,bulk,1-1
M,1078,1112,37,SRR15183338,in vivo,extracellular,bulk,1-1
M,116,323,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,121,1028,77,SRR15183338,in vivo,extracellular,bulk,1-1
M,122,1029,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,129,1029,95,SRR15183338,in vivo,extracellular,bulk,1-1
M,130,1030,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,132,172,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,152,1058,11,SRR15183338,in vivo,extracellular,bulk,1-1
M,156,1008,479,SRR15183338,in vivo,extracellular,bulk,1-1
M,161,689,2,SRR15183338,in vivo,extracellular,bulk,1-1
M,166,1063,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,178,1047,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,179,746,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,184,371,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,187,1056,345,SRR15183338,in vivo,extracellular,bulk,1-1
M,189,1086,4,SRR15183338,in vivo,extracellular,bulk,1-1
M,198,861,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,199,1035,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,200,1036,89,SRR15183338,in vivo,extracellular,bulk,1-1
M,202,1060,12,SRR15183338,in vivo,extracellular,bulk,1-1
M,202,865,41,SRR15183338,in vivo,extracellular,bulk,1-1
M,204,1085,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,210,723,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,224,1079,7,SRR15183338,in vivo,extracellular,bulk,1-1
M,235,984,2,SRR15183338,in vivo,extracellular,bulk,1-1
M,25,73,35,SRR15183338,in vivo,extracellular,bulk,1-1
M,25,82,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,370,653,2,SRR15183338,in vivo,extracellular,bulk,1-1
M,441,1067,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,456,572,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,492,639,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,518,733,4,SRR15183338,in vivo,extracellular,bulk,1-1
M,64,644,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,748,1083,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,80,737,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,83,696,1,SRR15183338,in vivo,extracellular,bulk,1-1
M,930,979,2,SRR15183338,in vivo,extracellular,bulk,1-1
M,94,386,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,179,855,2,SRR15183338,in vivo,extracellular,bulk,1-1
NS,277,1010,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,490,532,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,506,838,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,515,1075,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,541,836,2,SRR15183338,in vivo,extracellular,bulk,1-1
NS,680,1024,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,791,919,1,SRR15183338,in vivo,extracellular,bulk,1-1
NS,806,898,2,SRR15183338,in vivo,extracellular,bulk,1-1
NS,856,937,2,SRR15183338,in vivo,extracellular,bulk,1-1
NS,946,1042,1,SRR15183338,in vivo,extracellular,bulk,1-1
PB1,102,2030,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1030,1694,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1031,1564,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1032,1781,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1036,1857,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1043,1813,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,110,1745,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,110,2185,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1137,2026,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1163,1337,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,120,142,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,120,2193,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1264,2015,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,127,1247,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,127,1988,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,128,1990,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,132,2115,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,132,2193,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,142,1997,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,142,2157,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,142,2161,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,150,2194,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1524,1695,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1524,2250,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,155,2157,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,156,2103,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,156,2180,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1579,2110,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1579,2182,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,159,2120,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,163,2224,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,166,1577,27,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1686,1795,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,173,2163,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1754,2015,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,176,2026,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,176,2072,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1789,2252,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1832,1859,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,185,1766,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1873,2282,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,1875,2213,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,188,2057,10,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,190,1642,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,2146,2187,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,232,2165,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,233,1820,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,233,2004,38,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,233,2174,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,233,2192,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,234,1917,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,234,2075,15,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,235,2180,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,236,2117,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,237,2074,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,237,2109,34,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,237,2123,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,239,2015,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,239,2016,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,239,2071,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,239,2107,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,240,2120,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,240,2156,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,240,2171,25,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,240,2185,1272,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,241,2049,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,241,2186,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,242,2014,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,242,2113,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,242,2163,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,252,2019,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,253,2157,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,253,2160,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,254,2208,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,255,2029,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,255,2047,34,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,256,2217,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,257,2065,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,269,2107,38,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,26,93,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,270,1942,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,273,1762,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,274,2209,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,276,1669,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,276,1769,59,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,276,2092,10,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,277,1753,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,281,2065,17,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,285,2119,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2043,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2051,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2075,9,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2170,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2179,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,287,2202,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,288,1994,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,288,2051,26,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,288,2065,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,288,2094,13,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,288,2161,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,289,2002,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,290,1944,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,290,2005,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,290,2029,23,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,290,2030,33,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,290,2048,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,291,1734,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,291,1943,91,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,2017,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,2042,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,2043,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,2199,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,314,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,292,413,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,293,2043,2853,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,294,2044,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,296,1674,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,296,1943,65,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,296,2047,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,296,2051,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,297,1924,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,297,1999,12,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,298,2168,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,299,2005,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,299,2018,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,299,2120,101,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,1983,9,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,1993,15,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2002,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2015,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2036,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2050,12,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2104,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,300,2260,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,1928,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2040,237,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2048,77,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2060,19,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2066,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2171,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2185,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,301,2208,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,303,2018,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,303,2057,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,303,2182,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,304,2021,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,305,2019,14,SRR15183343,in vivo,extracellular,bulk,3-2
PB1,306,1994,409,SRR15183343,in vivo,extracellular,bulk,3-2
