Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
NA,404,777,1,SRR10013242,human,in vivo,extracellular,bulk
NA,421,1265,1,SRR10013242,human,in vivo,extracellular,bulk
NA,432,750,1,SRR10013242,human,in vivo,extracellular,bulk
NA,455,1312,1,SRR10013242,human,in vivo,extracellular,bulk
NA,464,487,1,SRR10013242,human,in vivo,extracellular,bulk
NA,465,1186,1,SRR10013242,human,in vivo,extracellular,bulk
NA,465,652,1,SRR10013242,human,in vivo,extracellular,bulk
NA,472,1184,7,SRR10013242,human,in vivo,extracellular,bulk
NA,496,1075,2,SRR10013242,human,in vivo,extracellular,bulk
NA,535,710,1,SRR10013242,human,in vivo,extracellular,bulk
NA,563,955,1,SRR10013242,human,in vivo,extracellular,bulk
NA,584,1185,1,SRR10013242,human,in vivo,extracellular,bulk
NA,608,782,1,SRR10013242,human,in vivo,extracellular,bulk
NA,680,807,1,SRR10013242,human,in vivo,extracellular,bulk
NA,719,973,1,SRR10013242,human,in vivo,extracellular,bulk
NA,726,1075,1,SRR10013242,human,in vivo,extracellular,bulk
NA,731,1274,1,SRR10013242,human,in vivo,extracellular,bulk
NA,732,1081,1,SRR10013242,human,in vivo,extracellular,bulk
NA,761,1427,1,SRR10013242,human,in vivo,extracellular,bulk
NA,766,1217,1,SRR10013242,human,in vivo,extracellular,bulk
NA,767,1270,2,SRR10013242,human,in vivo,extracellular,bulk
NA,797,1180,1,SRR10013242,human,in vivo,extracellular,bulk
NA,81,454,1,SRR10013242,human,in vivo,extracellular,bulk
NA,81,733,1,SRR10013242,human,in vivo,extracellular,bulk
NA,842,1056,1,SRR10013242,human,in vivo,extracellular,bulk
NP,1027,1052,1,SRR10013242,human,in vivo,extracellular,bulk
NP,1180,1536,1,SRR10013242,human,in vivo,extracellular,bulk
NP,1220,1361,1,SRR10013242,human,in vivo,extracellular,bulk
NP,124,1456,1,SRR10013242,human,in vivo,extracellular,bulk
NP,126,1588,1,SRR10013242,human,in vivo,extracellular,bulk
NP,134,1386,2,SRR10013242,human,in vivo,extracellular,bulk
NP,151,1440,2,SRR10013242,human,in vivo,extracellular,bulk
NP,1522,1697,1,SRR10013242,human,in vivo,extracellular,bulk
NP,1665,1697,1,SRR10013242,human,in vivo,extracellular,bulk
NP,172,1482,1,SRR10013242,human,in vivo,extracellular,bulk
NP,176,1635,1,SRR10013242,human,in vivo,extracellular,bulk
NP,177,1632,1,SRR10013242,human,in vivo,extracellular,bulk
NP,196,1454,2,SRR10013242,human,in vivo,extracellular,bulk
NP,197,1675,5,SRR10013242,human,in vivo,extracellular,bulk
NP,208,830,1,SRR10013242,human,in vivo,extracellular,bulk
NP,250,1435,1,SRR10013242,human,in vivo,extracellular,bulk
NP,250,1661,2,SRR10013242,human,in vivo,extracellular,bulk
NP,282,1422,1,SRR10013242,human,in vivo,extracellular,bulk
NP,324,1381,1,SRR10013242,human,in vivo,extracellular,bulk
NP,326,1557,1,SRR10013242,human,in vivo,extracellular,bulk
NP,336,1436,1,SRR10013242,human,in vivo,extracellular,bulk
NP,343,1550,3,SRR10013242,human,in vivo,extracellular,bulk
NP,343,1552,1,SRR10013242,human,in vivo,extracellular,bulk
NP,343,1567,3,SRR10013242,human,in vivo,extracellular,bulk
NP,361,1541,2,SRR10013242,human,in vivo,extracellular,bulk
NP,392,1461,1,SRR10013242,human,in vivo,extracellular,bulk
NP,401,1468,2,SRR10013242,human,in vivo,extracellular,bulk
NP,416,1382,1,SRR10013242,human,in vivo,extracellular,bulk
NP,453,1704,1,SRR10013242,human,in vivo,extracellular,bulk
NP,460,1504,1,SRR10013242,human,in vivo,extracellular,bulk
NP,462,1182,1,SRR10013242,human,in vivo,extracellular,bulk
NP,462,1537,1,SRR10013242,human,in vivo,extracellular,bulk
NP,469,1397,1,SRR10013242,human,in vivo,extracellular,bulk
NP,492,1738,1,SRR10013242,human,in vivo,extracellular,bulk
NP,507,565,1,SRR10013242,human,in vivo,extracellular,bulk
NP,527,1556,2,SRR10013242,human,in vivo,extracellular,bulk
NP,612,1177,1,SRR10013242,human,in vivo,extracellular,bulk
NP,653,1258,1,SRR10013242,human,in vivo,extracellular,bulk
NP,675,1618,2,SRR10013242,human,in vivo,extracellular,bulk
NP,686,980,1,SRR10013242,human,in vivo,extracellular,bulk
NP,70,717,1,SRR10013242,human,in vivo,extracellular,bulk
NP,721,1282,2,SRR10013242,human,in vivo,extracellular,bulk
NP,733,826,1,SRR10013242,human,in vivo,extracellular,bulk
NP,788,1410,1,SRR10013242,human,in vivo,extracellular,bulk
NP,825,1098,1,SRR10013242,human,in vivo,extracellular,bulk
NP,837,976,1,SRR10013242,human,in vivo,extracellular,bulk
NP,840,1628,1,SRR10013242,human,in vivo,extracellular,bulk
NS,181,293,1,SRR10013242,human,in vivo,extracellular,bulk
NS,215,534,1,SRR10013242,human,in vivo,extracellular,bulk
NS,602,731,1,SRR10013242,human,in vivo,extracellular,bulk
NS,629,751,1,SRR10013242,human,in vivo,extracellular,bulk
NS,673,763,1,SRR10013242,human,in vivo,extracellular,bulk
NS,778,945,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1011,1146,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1014,1168,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1049,1352,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1102,1702,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1103,1180,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1121,1730,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1136,1285,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1137,1643,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1189,1706,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1242,1524,1,SRR10013242,human,in vivo,extracellular,bulk
PA,1248,1313,1,SRR10013242,human,in vivo,extracellular,bulk
PA,153,2138,1,SRR10013242,human,in vivo,extracellular,bulk
PA,155,2001,1,SRR10013242,human,in vivo,extracellular,bulk
PA,176,2047,5,SRR10013242,human,in vivo,extracellular,bulk
PA,188,1496,1,SRR10013242,human,in vivo,extracellular,bulk
PA,194,1911,1,SRR10013242,human,in vivo,extracellular,bulk
PA,197,1924,2,SRR10013242,human,in vivo,extracellular,bulk
PA,2042,2103,1,SRR10013242,human,in vivo,extracellular,bulk
PA,204,1433,1,SRR10013242,human,in vivo,extracellular,bulk
PA,206,2019,4,SRR10013242,human,in vivo,extracellular,bulk
PA,211,347,1,SRR10013242,human,in vivo,extracellular,bulk
PA,214,2026,1,SRR10013242,human,in vivo,extracellular,bulk
PA,215,1527,1,SRR10013242,human,in vivo,extracellular,bulk
PA,219,1239,1,SRR10013242,human,in vivo,extracellular,bulk
PA,219,1833,1,SRR10013242,human,in vivo,extracellular,bulk
PA,220,2059,1,SRR10013242,human,in vivo,extracellular,bulk
PA,222,909,1,SRR10013242,human,in vivo,extracellular,bulk
PA,245,640,1,SRR10013242,human,in vivo,extracellular,bulk
PA,247,898,1,SRR10013242,human,in vivo,extracellular,bulk
PA,250,1993,1,SRR10013242,human,in vivo,extracellular,bulk
PA,250,845,1,SRR10013242,human,in vivo,extracellular,bulk
PA,259,1540,5,SRR10013242,human,in vivo,extracellular,bulk
PA,261,907,3,SRR10013242,human,in vivo,extracellular,bulk
PA,263,1728,1,SRR10013242,human,in vivo,extracellular,bulk
PA,263,2061,16,SRR10013242,human,in vivo,extracellular,bulk
PA,265,858,4,SRR10013242,human,in vivo,extracellular,bulk
PA,266,1429,3,SRR10013242,human,in vivo,extracellular,bulk
PA,270,1182,4,SRR10013242,human,in vivo,extracellular,bulk
PA,289,1281,1,SRR10013242,human,in vivo,extracellular,bulk
PA,311,1880,6,SRR10013242,human,in vivo,extracellular,bulk
PA,315,447,3,SRR10013242,human,in vivo,extracellular,bulk
PA,321,736,1,SRR10013242,human,in vivo,extracellular,bulk
PA,342,2010,1,SRR10013242,human,in vivo,extracellular,bulk
PA,348,1494,1,SRR10013242,human,in vivo,extracellular,bulk
PA,349,1257,1,SRR10013242,human,in vivo,extracellular,bulk
PA,361,1136,1,SRR10013242,human,in vivo,extracellular,bulk
PA,379,2167,1,SRR10013242,human,in vivo,extracellular,bulk
PA,411,1834,2,SRR10013242,human,in vivo,extracellular,bulk
PA,416,908,1,SRR10013242,human,in vivo,extracellular,bulk
PA,456,1758,1,SRR10013242,human,in vivo,extracellular,bulk
PA,470,1756,1,SRR10013242,human,in vivo,extracellular,bulk
PA,517,1707,1,SRR10013242,human,in vivo,extracellular,bulk
PA,522,737,1,SRR10013242,human,in vivo,extracellular,bulk
PA,609,2149,1,SRR10013242,human,in vivo,extracellular,bulk
PA,611,1485,1,SRR10013242,human,in vivo,extracellular,bulk
PA,628,1697,1,SRR10013242,human,in vivo,extracellular,bulk
PA,633,1619,1,SRR10013242,human,in vivo,extracellular,bulk
PA,633,1703,1,SRR10013242,human,in vivo,extracellular,bulk
PA,652,1423,1,SRR10013242,human,in vivo,extracellular,bulk
PA,690,1882,1,SRR10013242,human,in vivo,extracellular,bulk
PA,697,1434,1,SRR10013242,human,in vivo,extracellular,bulk
PA,69,1620,1,SRR10013242,human,in vivo,extracellular,bulk
PA,716,1638,1,SRR10013242,human,in vivo,extracellular,bulk
PA,729,1704,1,SRR10013242,human,in vivo,extracellular,bulk
PA,744,1545,1,SRR10013242,human,in vivo,extracellular,bulk
PA,768,903,1,SRR10013242,human,in vivo,extracellular,bulk
PA,76,2114,1,SRR10013242,human,in vivo,extracellular,bulk
PA,86,1991,1,SRR10013242,human,in vivo,extracellular,bulk
PA,894,1797,1,SRR10013242,human,in vivo,extracellular,bulk
PA,916,1908,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,102,904,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1036,1773,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1118,1496,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1118,2034,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1201,1898,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1203,2058,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1221,1538,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1234,1898,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1263,1781,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1340,2055,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1340,2220,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,1359,2209,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,136,2037,7,SRR10013242,human,in vivo,extracellular,bulk
PB1,1428,1735,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1488,2010,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,1868,1978,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,216,1851,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,281,2188,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,290,2175,3,SRR10013242,human,in vivo,extracellular,bulk
PB1,291,1366,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,31,2028,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,326,2162,5,SRR10013242,human,in vivo,extracellular,bulk
PB1,329,1847,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,330,1375,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,339,2092,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,339,2149,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,35,1779,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,366,1930,3,SRR10013242,human,in vivo,extracellular,bulk
PB1,36,1783,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,375,1005,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,376,2091,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,377,2056,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,387,1800,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,397,1860,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,427,1571,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,427,1851,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,559,759,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,576,1786,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,597,1726,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,609,2147,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,678,2029,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,679,1671,13,SRR10013242,human,in vivo,extracellular,bulk
PB1,683,1431,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,687,1679,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,75,2029,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,768,1469,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,778,1417,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,781,1729,2,SRR10013242,human,in vivo,extracellular,bulk
PB1,903,1789,1,SRR10013242,human,in vivo,extracellular,bulk
PB1,918,1081,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,100,1046,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1031,1108,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1037,2058,3,SRR10013242,human,in vivo,extracellular,bulk
PB2,1043,2034,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1116,1622,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1128,1696,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1132,2036,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1134,1507,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1224,1874,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1243,1724,2,SRR10013242,human,in vivo,extracellular,bulk
PB2,1376,1635,2,SRR10013242,human,in vivo,extracellular,bulk
PB2,1617,1722,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1712,2001,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,1962,2062,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,222,2113,3,SRR10013242,human,in vivo,extracellular,bulk
PB2,225,2035,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,261,2002,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,262,2116,4,SRR10013242,human,in vivo,extracellular,bulk
PB2,263,2021,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,269,1635,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,295,1696,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,321,1725,3,SRR10013242,human,in vivo,extracellular,bulk
PB2,373,1932,2,SRR10013242,human,in vivo,extracellular,bulk
PB2,461,543,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,47,1682,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,512,937,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,556,1949,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,577,1830,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,582,1684,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,594,1057,3,SRR10013242,human,in vivo,extracellular,bulk
PB2,594,1627,4,SRR10013242,human,in vivo,extracellular,bulk
PB2,726,2046,10,SRR10013242,human,in vivo,extracellular,bulk
PB2,728,1038,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,728,1073,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,729,1621,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,730,2050,13,SRR10013242,human,in vivo,extracellular,bulk
PB2,730,2131,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,744,2119,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,863,2184,1,SRR10013242,human,in vivo,extracellular,bulk
PB2,866,1796,3,SRR10013242,human,in vivo,extracellular,bulk
HA,1102,1782,1,SRR10013050,human,in vivo,extracellular,bulk
HA,1156,1781,1,SRR10013050,human,in vivo,extracellular,bulk
HA,1256,1780,1,SRR10013050,human,in vivo,extracellular,bulk
HA,131,1071,1,SRR10013050,human,in vivo,extracellular,bulk
HA,537,1008,2,SRR10013050,human,in vivo,extracellular,bulk
HA,77,1741,1,SRR10013050,human,in vivo,extracellular,bulk
HA,929,1344,2,SRR10013050,human,in vivo,extracellular,bulk
HA,930,1111,3,SRR10013050,human,in vivo,extracellular,bulk
M,100,780,1,SRR10013050,human,in vivo,extracellular,bulk
M,117,686,1,SRR10013050,human,in vivo,extracellular,bulk
M,125,1013,49,SRR10013050,human,in vivo,extracellular,bulk
M,129,1025,3,SRR10013050,human,in vivo,extracellular,bulk
M,135,550,1,SRR10013050,human,in vivo,extracellular,bulk
M,141,877,1,SRR10013050,human,in vivo,extracellular,bulk
M,195,866,18,SRR10013050,human,in vivo,extracellular,bulk
M,267,582,1,SRR10013050,human,in vivo,extracellular,bulk
M,289,671,1,SRR10013050,human,in vivo,extracellular,bulk
M,290,945,1,SRR10013050,human,in vivo,extracellular,bulk
M,294,953,1,SRR10013050,human,in vivo,extracellular,bulk
M,297,848,44,SRR10013050,human,in vivo,extracellular,bulk
M,323,599,1,SRR10013050,human,in vivo,extracellular,bulk
M,339,396,2,SRR10013050,human,in vivo,extracellular,bulk
M,350,841,1,SRR10013050,human,in vivo,extracellular,bulk
M,358,931,1,SRR10013050,human,in vivo,extracellular,bulk
M,359,1011,1,SRR10013050,human,in vivo,extracellular,bulk
M,35,936,1,SRR10013050,human,in vivo,extracellular,bulk
M,424,753,1,SRR10013050,human,in vivo,extracellular,bulk
M,447,505,1,SRR10013050,human,in vivo,extracellular,bulk
M,45,288,1,SRR10013050,human,in vivo,extracellular,bulk
M,487,947,1,SRR10013050,human,in vivo,extracellular,bulk
M,577,967,1,SRR10013050,human,in vivo,extracellular,bulk
M,598,943,1,SRR10013050,human,in vivo,extracellular,bulk
M,679,941,1,SRR10013050,human,in vivo,extracellular,bulk
M,737,829,1,SRR10013050,human,in vivo,extracellular,bulk
M,80,172,1,SRR10013050,human,in vivo,extracellular,bulk
M,855,1060,1,SRR10013050,human,in vivo,extracellular,bulk
NA,1162,1319,1,SRR10013050,human,in vivo,extracellular,bulk
NA,1163,1452,1,SRR10013050,human,in vivo,extracellular,bulk
NA,1186,1437,1,SRR10013050,human,in vivo,extracellular,bulk
NA,1306,1361,1,SRR10013050,human,in vivo,extracellular,bulk
NA,1328,1437,1,SRR10013050,human,in vivo,extracellular,bulk
NA,183,1181,1,SRR10013050,human,in vivo,extracellular,bulk
NA,185,736,1,SRR10013050,human,in vivo,extracellular,bulk
NA,193,819,1,SRR10013050,human,in vivo,extracellular,bulk
NA,211,377,1,SRR10013050,human,in vivo,extracellular,bulk
NA,246,1312,1,SRR10013050,human,in vivo,extracellular,bulk
NA,271,1069,1,SRR10013050,human,in vivo,extracellular,bulk
NA,272,489,1,SRR10013050,human,in vivo,extracellular,bulk
NA,291,724,1,SRR10013050,human,in vivo,extracellular,bulk
NA,300,763,3,SRR10013050,human,in vivo,extracellular,bulk
NA,307,364,1,SRR10013050,human,in vivo,extracellular,bulk
NA,308,1358,1,SRR10013050,human,in vivo,extracellular,bulk
NA,308,576,1,SRR10013050,human,in vivo,extracellular,bulk
NA,321,681,1,SRR10013050,human,in vivo,extracellular,bulk
NA,362,1353,11,SRR10013050,human,in vivo,extracellular,bulk
NA,393,636,2,SRR10013050,human,in vivo,extracellular,bulk
NA,421,724,1,SRR10013050,human,in vivo,extracellular,bulk
NA,42,347,1,SRR10013050,human,in vivo,extracellular,bulk
NA,450,1045,1,SRR10013050,human,in vivo,extracellular,bulk
NA,464,1103,6,SRR10013050,human,in vivo,extracellular,bulk
NA,46,299,1,SRR10013050,human,in vivo,extracellular,bulk
NA,566,675,1,SRR10013050,human,in vivo,extracellular,bulk
NA,572,663,1,SRR10013050,human,in vivo,extracellular,bulk
NA,584,1266,1,SRR10013050,human,in vivo,extracellular,bulk
NA,716,903,1,SRR10013050,human,in vivo,extracellular,bulk
NA,727,965,1,SRR10013050,human,in vivo,extracellular,bulk
NA,757,982,1,SRR10013050,human,in vivo,extracellular,bulk
NA,798,978,1,SRR10013050,human,in vivo,extracellular,bulk
NA,80,1459,1,SRR10013050,human,in vivo,extracellular,bulk
NA,814,1149,1,SRR10013050,human,in vivo,extracellular,bulk
NP,1082,1780,1,SRR10013050,human,in vivo,extracellular,bulk
NP,1144,1670,1,SRR10013050,human,in vivo,extracellular,bulk
NP,126,1588,15,SRR10013050,human,in vivo,extracellular,bulk
NP,126,1627,5,SRR10013050,human,in vivo,extracellular,bulk
NP,1338,1394,1,SRR10013050,human,in vivo,extracellular,bulk
NP,1371,1394,3,SRR10013050,human,in vivo,extracellular,bulk
NP,1534,1712,1,SRR10013050,human,in vivo,extracellular,bulk
NP,1585,1784,1,SRR10013050,human,in vivo,extracellular,bulk
NP,1665,1697,1,SRR10013050,human,in vivo,extracellular,bulk
NP,196,1454,3,SRR10013050,human,in vivo,extracellular,bulk
NP,215,1484,1,SRR10013050,human,in vivo,extracellular,bulk
NP,216,1009,1,SRR10013050,human,in vivo,extracellular,bulk
NP,216,1519,1,SRR10013050,human,in vivo,extracellular,bulk
NP,333,463,1,SRR10013050,human,in vivo,extracellular,bulk
NP,359,854,1,SRR10013050,human,in vivo,extracellular,bulk
NP,370,1304,2,SRR10013050,human,in vivo,extracellular,bulk
NP,379,1663,1,SRR10013050,human,in vivo,extracellular,bulk
NP,424,1580,1,SRR10013050,human,in vivo,extracellular,bulk
NP,453,1312,4,SRR10013050,human,in vivo,extracellular,bulk
NP,459,495,2,SRR10013050,human,in vivo,extracellular,bulk
NP,46,1137,1,SRR10013050,human,in vivo,extracellular,bulk
NP,539,630,2,SRR10013050,human,in vivo,extracellular,bulk
NP,642,1759,1,SRR10013050,human,in vivo,extracellular,bulk
NP,680,756,1,SRR10013050,human,in vivo,extracellular,bulk
NP,704,1034,1,SRR10013050,human,in vivo,extracellular,bulk
NP,825,1098,2,SRR10013050,human,in vivo,extracellular,bulk
NP,888,1626,1,SRR10013050,human,in vivo,extracellular,bulk
NS,157,195,1,SRR10013050,human,in vivo,extracellular,bulk
NS,159,478,1,SRR10013050,human,in vivo,extracellular,bulk
NS,245,358,2,SRR10013050,human,in vivo,extracellular,bulk
NS,316,345,1,SRR10013050,human,in vivo,extracellular,bulk
NS,412,677,1,SRR10013050,human,in vivo,extracellular,bulk
