Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Context,Compartment,Resolution,Time
NA,464,1242,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,467,555,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,47,121,13,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,480,862,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,485,1056,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,485,1293,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,488,661,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,49,582,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,503,757,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,503,901,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,503,915,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,509,1101,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,514,567,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,529,862,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,534,863,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,542,580,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,551,1096,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,557,1235,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,589,645,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,591,1310,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,600,709,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,641,1166,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,654,1040,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,660,1103,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,661,765,6,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,679,1142,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,682,802,7,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,695,1147,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,707,939,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,723,997,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,735,1259,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,736,1255,16,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,789,1102,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,793,1106,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,802,1276,28,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,823,1165,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,825,1087,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,832,862,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,862,909,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,866,1103,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,872,1079,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,873,1095,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,875,1049,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,87,1244,14,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,886,1090,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,896,1097,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,898,1056,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,90,1212,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,932,1063,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,944,993,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,945,1306,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,951,1035,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,952,1036,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,958,1082,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,959,1172,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,992,1326,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,993,1170,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NA,99,1142,25,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1036,1240,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1038,1190,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1046,1097,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1050,1239,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1107,1129,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1108,1139,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1210,1236,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1221,1274,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1257,1499,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1311,1392,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1312,1374,8,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1318,1360,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1323,1371,7,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,133,1383,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,1381,1505,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,138,1321,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,149,1319,11,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,156,1357,16,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,168,1380,314,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,169,1381,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,171,1385,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,177,1379,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,178,1349,20,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,178,1378,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,180,1304,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,180,1359,6,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,180,1363,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,187,1334,12,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,190,1316,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,212,1346,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,213,1251,6,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,215,1391,8,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,220,1289,69,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,223,1110,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,224,699,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,227,1318,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,241,412,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,249,581,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,251,358,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,254,1299,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,254,793,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,261,1328,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,265,1245,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,280,790,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,280,794,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,282,401,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,283,377,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,297,1313,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,318,1446,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,331,1318,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,354,534,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,355,1222,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,357,379,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,361,1258,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,362,1213,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,365,1177,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,366,636,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,370,1411,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,371,659,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,374,1241,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,375,906,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,377,1168,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,380,692,12,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,381,693,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,381,704,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,383,1155,16,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,383,677,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,387,412,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,397,1501,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,400,1541,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,404,769,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,406,641,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,412,698,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,418,459,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,419,1218,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,420,478,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,422,480,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,430,1110,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,431,1154,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,437,1064,21,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,439,631,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,441,633,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,443,611,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,448,732,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,453,1342,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,454,1352,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,454,1444,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,456,1161,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,457,1431,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,467,1351,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,472,629,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,475,1203,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,485,642,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,491,1158,29,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,495,1404,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,495,633,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,495,774,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,505,739,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,509,1440,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,516,1144,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,516,644,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,526,558,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,534,889,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,535,1356,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,536,601,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,537,628,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,539,697,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,540,1230,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,540,670,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,540,781,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,546,1422,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,548,633,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,552,603,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,556,1075,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,560,1404,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,569,1304,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,570,1152,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,590,1353,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,591,686,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,592,1441,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,593,642,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,600,630,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,607,1506,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,609,769,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,611,654,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,623,993,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,627,807,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,629,777,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,630,689,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,641,670,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,641,833,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,643,683,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,660,1445,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,664,783,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,665,1391,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,673,1407,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,673,800,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,674,1245,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,683,1177,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,684,1242,13,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,686,1546,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,690,789,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,695,906,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,700,1240,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,701,855,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,702,1207,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,708,807,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,725,774,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,729,809,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,736,1065,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,747,1049,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,756,1432,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,765,1251,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,773,1537,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,774,905,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,780,908,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,791,862,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,791,942,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,793,1542,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,793,862,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,801,1392,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,814,1402,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,818,1150,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,841,1453,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,842,1443,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,845,1431,7,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,860,1206,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,861,1205,7,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,879,1191,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,908,1518,6,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,944,1243,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,948,1216,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NP,976,1082,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,102,146,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,171,203,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,175,207,6,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,186,663,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,188,716,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,196,227,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,225,252,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,260,297,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,263,601,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,266,330,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,266,558,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,269,361,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,274,348,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,274,783,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,278,664,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,283,353,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,283,365,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,289,718,10,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,291,675,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,296,587,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,303,348,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,317,434,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,324,632,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,329,424,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,338,565,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,344,643,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,359,429,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,368,508,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,378,712,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,379,406,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,398,670,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,399,603,13,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,426,586,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,453,680,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,460,533,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,465,628,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,467,653,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,468,675,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,469,509,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,472,635,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,486,597,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,500,558,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,503,559,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,569,669,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,593,617,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,62,565,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,668,695,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,671,713,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,672,714,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,674,766,5,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,705,733,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,78,669,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
NS,88,650,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,100,2070,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,102,2054,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1033,1537,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1045,2039,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,104,1027,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,104,126,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,104,1997,29,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,105,1989,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1060,1504,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1064,1661,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,106,651,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,107,1604,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1087,1655,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1090,1825,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1094,2115,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1681,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1854,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,109,1847,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,109,2026,8,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1104,1865,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,110,2055,16,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1126,1596,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,113,1692,43,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1143,1771,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1144,1203,7,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1150,1637,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,115,1852,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,115,2025,19,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1162,1897,4,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1169,1236,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,117,940,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1182,1600,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,118,2114,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,119,1935,1,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,120,2078,3,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
PA,1215,2108,2,SRR15720520,e11,A549,in vitro,extracellular,bulk,48hpi
